bookkeeping,category,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,macroareas,markup_description,name,newick,pk
False,Spoken L1 Language,0,0,0,,346,1565,akx,akak1252,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q3436816"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Aka-Kede_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_akk"", ""label"": ""Aka-Kede""}], ""meds"": [[""151283"", ""wordlist_or_less"", 1887, 30, ""Maurice V. Portman 1887""], [""550566"", ""wordlist_or_less"", 1885, 42, ""Edward H. Man 1885""]]}",12.8494,language,92.8227,Eurasia,,Akakede,'Akakede [akak1252][akx]-l-':1,3155
False,Spoken L1 Language,0,0,0,,346,3158,aky,akak1253,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q3436784"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Aka-Kol_language"", ""label"": null}], ""meds"": [[""18679"", ""grammar_sketch"", 1898, 30, ""M. V. Portman 1898""]]}",12.73253,language,92.78661,Eurasia,,Akakol,'Akakol [akak1253][aky]-l-':1,4830
False,Spoken L1 Language,0,0,0,,346,1567,acl,akar1243,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q3436825"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Akar-Bale_language"", ""label"": null}], ""meds"": [[""18679"", ""grammar_sketch"", 1898, 30, ""M. V. Portman 1898""]]}",12.6663,language,92.8278,Eurasia,,Akarbale,'Akarbale [akar1243][acl]-l-':1,3159
False,Spoken L1 Language,0,0,0,,351,17715,aeu,akeu1235,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/3597"", ""label"": ""Akeu""}, {""url"": ""https://www.wikidata.org/entity/Q4700657"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Akeu_language"", ""label"": null}], ""meds"": [[""552150"", ""phonology_or_text"", 2017, 294, ""Shintani, Tadahiko L. A. 2017""], [""323893"", ""phonology_or_text"", 1997, 47, ""Inga-Lill Hansson 1997""], [""555407"", ""phonology_or_text"", 1981, 21, ""Gong, Huang-cherng 1981""], [""14371"", ""wordlist_or_less"", 1900, 3, ""George J. Scott and J. P. Hardiman 1900""]]}",22.1959,language,101.0823,Eurasia,,Akeu,'Akeu [akeu1235][aeu]-l-':1,19831
False,Spoken L1 Language,2,0,0,,351,17715,ahk,akha1245,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/ahk"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Akha_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/akha1245"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_akh"", ""label"": ""Akha""}, {""url"": ""https://www.wikidata.org/entity/Q56643"", ""label"": null}], ""meds"": [[""88508"", ""grammar"", 1969, 271, ""Dellinger, David Whitley 1969""], [""99799"", ""grammar_sketch"", 1911, 24, ""C. B. Antisdel 1911""], [""14371"", ""wordlist_or_less"", 1900, 3, ""George J. Scott and J. P. Hardiman 1900""], [""136143"", ""wordlist_or_less"", 1892, 2, ""Lef\u00e8vre-Pontalis, Pierre 1892, 1896, 1896""], [""72757"", ""wordlist_or_less"", 1888, 11, ""Terrien de Lacouperie 1888""]]}",21.2309,language,100.964,Eurasia,,Akha,"('Ako [akoo1247]':1,'Asong [ason1245]':1)'Akha [akha1245][ahk]-l-':1",19829
False,Spoken L1 Language,5,0,0,,205,4276,akv,akhv1239,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/941"", ""label"": ""Akhvakh""}, {""url"": ""https://www.wikidata.org/entity/Q56423"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Akhvakh_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_axv"", ""label"": ""Akhvakh""}], ""meds"": [[""301097"", ""grammar_sketch"", 1967, 128, ""Magomedbekova, Zagidat M. 1967""], [""28742"", ""wordlist_or_less"", 1964, 110, ""Gudava, Togo E. 1964""]]}",42.4003,language,46.3037,Eurasia,,Akhvakh,"('Northern Akhvakh [nort3330]':1,('Cegob [cego1234]':1,'Ratlub [ratl1234]':1,'Tljanub [tlja1234]':1)'Southern Akhvakh [sout3319]':1)'Akhvakh [akhv1239][akv]-l-':1",6396
False,Spoken L1 Language,0,0,0,,385,5044,sia,akka1237,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/942"", ""label"": ""Akkala Saami""}, {""url"": ""https://en.wikipedia.org/wiki/Akkala_Sami"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q35241"", ""label"": null}], ""meds"": [[""149037"", ""grammar"", 1987, 199, ""Zajkov, Petr Mefodievi\u010d 1987""], [""319259"", ""grammar_sketch"", 1883, 12, ""Hal\u00e1sz, Ign\u00e1cz 1883""]]}",67.8625,language,32.4046,Eurasia,,Akkala Saami,'Akkala Saami [akka1237][sia]-l-':1,7359
False,Spoken L1 Language,9,0,0,,398,3343,akk,akka1240,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""akk"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""Akkadian, an extinct ancient East Semitic language whose existence is well-known, but not found in E16/E17/E18/E19/E20/E21/E22/E23/E24 (**hh:g:Huehnergard:Akkadian**, **hh:g:Ungnad:Akkadian**).""}, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q35518"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Akkadian_language"", ""label"": null}], ""meds"": [[""555763"", ""long_grammar"", 2011, 700, ""Huehnergard, John 2011""], [""100885"", ""long_grammar"", 2006, 688, ""Huehnergard, John 2006""], [""47789"", ""long_grammar"", 1997, 687, ""Huehnergard, John 1997""], [""140721"", ""long_grammar"", 1996, 546, ""Buccellati, Giorgio 1996""], [""88679"", ""long_grammar"", 1982, 374, ""Woodington, Nancy Ruth 1982""], [""572430"", ""long_grammar"", 1968, 326, ""Karl Hecker 1968""], [""552671"", ""grammar"", 1964, 202, ""Arthur Ungnad 1964""], [""104891"", ""grammar"", 1875, 135, ""Sayce, Archibald Henry 1875""]]}",33.1,language,44.1,Eurasia,,Akkadian,"('Early Babylonian [earl1248]':1,'Late Babylonian [late1257]':1,'Middle Assyrian [midd1371]':1,'Middle Babylonian [midd1370]':1,'Neo-Assyrian [neoa1235]':1,'Neo-Babylonian [neob1234]':1,'Old Akkadian [olda1247]':1,'Old Assyrian [olda1248]':1,'Old Babylonian [oldb1249]':1)'Akkadian [akka1240][akk]-l-':1",5070
False,Spoken L1 Language,0,0,0,,333,1156,alk,alak1253,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q2714690"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Alak_language"", ""label"": null}], ""meds"": [[""14938"", ""phonology_or_text"", 2003, 35, ""Enfield, Nick J. 2003""], [""151548"", ""wordlist_or_less"", 1919, 12, ""Prachakitchakonrachak, Phraya and Thomas, David D. and Sophana Srichampa 1995 [1919]""], [""444990"", ""wordlist_or_less"", 1912, 84, ""Henri Maitre 1912""]]}",15.5565,language,106.597,Eurasia,,Alak,'Alak [alak1253][alk]-l-':1,3106
False,Sign Language,0,0,0,,249,982,sqk,alba1271,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q4709168"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Albanian_Sign_Language"", ""label"": null}], ""meds"": [[""572764"", ""wordlist_or_less"", 2005, 119, ""Karin Hoyer 2005""]]}",41.328889,language,19.817778,Eurasia,,Albanian Sign Language,'Albanian Sign Language [alba1271][sqk]-l-':1,2792
False,Sign Language,0,0,0,,249,980,NOCODE_Alipur-Sign,alip1234,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/7175"", ""label"": ""Alipur Sign Language""}, {""url"": ""https://en.wikipedia.org/wiki/Alipur_Sign_Language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q4726836"", ""label"": null}], ""meds"": [[""320166"", ""wordlist_or_less"", 2012, 8, ""Sibaji Panda 2012""]]}",16.843564,language,77.107525,Eurasia,,Alipur Sign Language,'Alipur Sign Language [alip1234]-l-':1,2733
False,Spoken L1 Language,0,0,0,,280,19813,all,alla1247,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/3833"", ""label"": ""Allar""}, {""url"": ""https://www.wikidata.org/entity/Q3393634"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Allar_language"", ""label"": null}], ""meds"": [[""550136"", ""wordlist_or_less"", 2002, 117, ""T. Madhava Menon and Deepak Tyagi and B. Francis Kulirani 2002""], [""96033"", ""wordlist_or_less"", 1973, 7, ""Stephen Fuchs 1973""], [""476874"", ""wordlist_or_less"", 1962, 5, ""Luiz, A. A. D. 1962""]]}",11.0803,language,76.6593,Eurasia,,Allar,'Allar [alla1247][all]-l-':1,21550
False,Spoken L1 Language,0,0,0,,351,17739,ypo,alop1235,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q33522157"", ""label"": null}], ""meds"": [[""19887"", ""phonology_or_text"", 2008, 37, ""Jamin R. Pelkey 2008""], [""500229"", ""wordlist_or_less"", 2007, 0, ""ISO 639-3 Registration Authority 2007""]]}",23.59,language,101.933,Eurasia,,Alo Phola,'Alo Phola [alop1235][ypo]-l-':1,19845
False,Sign Language,0,0,0,,249,980,syy,alsa1242,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/6998"", ""label"": ""Al-Sayyid Bedouin Sign Language""}, {""url"": ""https://www.wikidata.org/entity/Q2915457"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Al-Sayyid_Bedouin_Sign_Language"", ""label"": null}], ""meds"": [[""547620"", ""phonology_or_text"", 2017, 124, ""Carl B\u00f6rstell 2017""], [""326343"", ""phonology_or_text"", 2012, 45, ""Oksana Tkachman 2012""], [""319234"", ""phonology_or_text"", 2005, 5, ""Sandler, Wendy and Meir, Irit and Padden, Carol A. and Aronoff, Mark 2005""]]}",31.284444,language,34.916111,Eurasia,,Al-Sayyid Bedouin Sign Language,'Al-Sayyid Bedouin Sign Language [alsa1242][syy]-l-':1,2753
False,Spoken L1 Language,0,0,0,,351,17740,aub,alug1235,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q12626798"", ""label"": null}], ""meds"": [[""66356"", ""wordlist_or_less"", 2011, 6, ""Jamin R. Pelkey 2011""], [""500845"", ""wordlist_or_less"", 2007, 0, ""ISO 639-3 Registration Authority 2007""]]}",23.0,language,103.0,Eurasia,,Alugu,'Alugu [alug1235][aub]-l-':1,19848
False,Spoken L1 Language,0,0,0,,280,9465,xua,aluk1238,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/3567"", ""label"": ""Alu Kurumba""}, {""url"": ""https://www.wikidata.org/entity/Q12952679"", ""label"": null}], ""meds"": [[""133296"", ""grammar"", 1982, 195, ""Dieter B. Kapp 1982""], [""122894"", ""wordlist_or_less"", 1880, 3, ""Hodgson, Brian Houghton 1880""]]}",11.3456,language,76.7995,Eurasia,,Alu Kurumba,'Alu Kurumba [aluk1238][xua]-l-':1,12457
False,Spoken L1 Language,0,0,0,,351,17750,yna,aluo1235,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/7249"", ""label"": ""Aluo""}, {""url"": ""https://www.wikidata.org/entity/Q4737539"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Aluo_language"", ""label"": null}], ""meds"": [[""151800"", ""phonology_or_text"", 2002, 15, ""Gerner, Matthias 2002""], [""111224"", ""wordlist_or_less"", 1984, 29, ""Yunnan Institute of Nationalities 1984""]]}",26.0,language,102.0,Eurasia,,Aluo,'Aluo [aluo1235][yna]-l-':1,19862
False,Spoken L1 Language,3,0,0,,414,3479,alr,alut1245,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/alr"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/947"", ""label"": ""Alutor""}, {""url"": ""https://en.wikipedia.org/wiki/Alyutor_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/alut1245"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_alu"", ""label"": ""Alutor""}, {""url"": ""https://www.wikidata.org/entity/Q28213"", ""label"": null}], ""meds"": [[""25898"", ""grammar_sketch"", 2003, 330, ""Nagajama, Jukari 2003""], [""64865"", ""grammar_sketch"", 1980, 96, ""Alevtina N. \u017dukova 1980""], [""577548"", ""wordlist_or_less"", 1939, 21, ""S. N. Stebnitskij 1939""], [""577547"", ""wordlist_or_less"", 1937, 4, ""S. N. Stebnitskij 1937""]]}",60.3844,language,165.653,Eurasia,,Alutor,"('Alutorskij [alut1246]':1,'Karaginskij [kara1472]':1,'Palanskij [pala1340]':1)'Alutor [alut1245][alr]-l-':1",5278
False,Spoken L1 Language,2,0,0,,273,19746,avd,alvi1241,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/3878"", ""label"": ""Alviri-Vidari""}, {""url"": ""https://www.wikidata.org/entity/Q3327357"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Alviri-Vidari_dialect"", ""label"": null}], ""meds"": [[""107028"", ""grammar"", 1974, 0, ""Jah\u0101ngir H\u0101\u0161emi 1353 [1974]""], [""58304"", ""grammar_sketch"", 1964, 11, ""Yarshater, Ehsan 1964""]]}",35.0075,language,50.3794,Eurasia,,Alviri-Vidari,"('Alvir [alvi1242]':1,'Vidar [vida1238]':1)'Alviri-Vidari [alvi1241][avd]-l-':1",21429
False,Sign Language,0,0,0,,249,980,jks,amam1247,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""585515"", ""phonology_or_text"", 2020, 48, ""Uiko Yano 2020""], [""471845"", ""wordlist_or_less"", 1999, 13, ""Osugi, Yutaka and Ted Supalla and Rebecca Webb 1999""]]}",28.268372,language,129.358991,Eurasia,,Amami O Shima Sign Language,'Amami O Shima Sign Language [amam1247][jks]-l-':1,2745
False,Spoken L1 Language,23,0,0,,351,7114,adx,amdo1237,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q56509"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Amdo_Tibetan"", ""label"": null}, {""url"": ""https://phoible.org/languages/amdo1237"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_amd"", ""label"": ""Amdo""}, {""url"": ""https://wals.info/languoid/lect/wals_code_amt"", ""label"": ""Amdo (Themchen)""}], ""meds"": [[""570703"", ""long_grammar"", 2016, 686, ""Dpal, Ldan Bkra Shis 2016""], [""308562"", ""long_grammar"", 2003, 481, ""Zhou, Maocuo 2003""], [""472837"", ""grammar"", 1995, 231, ""Wang, Qingshan 1995""], [""140560"", ""grammar"", 1980, 170, ""Nagano, Yasuhiko 1980""], [""114064"", ""grammar"", 1958, 159, ""George Roerich 1958""], [""75814"", ""phonology_or_text"", 1952, 10, ""Hermanns, Matthias 1952""]]}",34.5177,language,100.485,Eurasia,,Amdo Tibetan,"(('Huang-chung-hsien [huan1253]':1,'Padma [padm1234]':1,'Shando [shan1295]':1)'Conservative Amdo Farmer [rong1262]':1,(('Chabcha [chab1239]':1,'Rebkong [rebk1234]':1,'Rtsekhog [rtse1234]':1)'Eastern Qinghai Amdo [east2830]':1,'Labrang [rong1261]':1,('Arik [arik1266]':1,'Mkharmar [mkha1234]':1,'Rkangtsha [rkan1234]':1,'Themchen [them1242]':1)'North Eastern Qinghai Amdo [nort3304]':1,('Rmagsar [rmag1234]':1,'Rngaba [abaa1238]':1,'Sertha/Golok [sert1234]':1)'Northern Sichuan Amdo [nort3305]':1)'Conservative Amdo Nomad [hbro1238]':1,('Mdzorganrabar [mdzo1234]':1,'Rmastod [rmas1234]':1)'Innovative Amdo Farmer [inno1234]':1,'Ndzorge [ndzo1234]':1)'Amdo Tibetan [amdo1237][adx]-l-':1",9768
False,Spoken L1 Language,0,0,0,,398,3344,NOCODE_Amorite,amor1239,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""NOCODE_Amorite"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""Amorite, an extinct poorly attested yet arguably distinct Northwest Semitic language, is missing from E16/E17/E18/E19/E20/E21/E22/E23/E24 (**hh:ld:Gordon:Amorite**, **hh:ld:Gelb:Amoriti**, **hh:ld:Streck:Amorite**).""}, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q35941"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Amorite_language"", ""label"": null}], ""meds"": [[""472833"", ""phonology_or_text"", 2011, 18, ""Waltisberg, Michael 2011""], [""469843"", ""wordlist_or_less"", 1980, 673, ""Ignace Gelb 1980""], [""318898"", ""wordlist_or_less"", 1958, 21, ""Ignace Gelb 1958""]]}",34.71,language,40.72,Eurasia,,Amorite,'Amorite [amor1239]-l-':1,5072
False,Spoken L1 Language,0,0,0,,351,3171,ajz,amri1238,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q3508092"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Amri_language"", ""label"": null}], ""meds"": [[""101833"", ""grammar"", 1978, 236, ""Karl-Heinz Gr\u00fc\u00dfner 1978""]]}",26.024,language,91.482,Eurasia,,Amri Karbi,'Amri Karbi [amri1238][ajz]-l-':1,4865
False,Spoken L1 Language,2,0,0,,351,4875,anm,anal1239,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/anm"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/675"", ""label"": ""Anal""}, {""url"": ""https://en.wikipedia.org/wiki/Anal_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q56235"", ""label"": null}], ""meds"": [[""575781"", ""phonology_or_text"", 2019, 28, ""Pavel Ozerov 2019""], [""548393"", ""phonology_or_text"", 2015, 11, ""Thounaojam Thajamanbi Devi 2015""], [""121207"", ""phonology_or_text"", 1971, 81, ""Ningomba, Mangi Singh 1971""], [""118757"", ""wordlist_or_less"", 1904, 5, ""George A. Grierson 1904""]]}",24.0506,language,94.2806,Eurasia,,Anal,"('Laizo [laiz1241]':1,'Mulsom [muls1238]':1)'Anal [anal1239][anm]-l-':1",7159
False,Spoken L1 Language,6,0,0,,273,6706,grc,anci1242,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/grc"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Ancient_Greek"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q35497"", ""label"": null}], ""meds"": [[""568593"", ""long_grammar"", 2018, 852, ""Evert van Emde Boas and Albert Rijksbaron and Luuk Huitink and Mathieu de Bakker 2018""], [""157311"", ""long_grammar"", 1984, 802, ""Smyth, Herbert Weir 1984""], [""154979"", ""long_grammar"", 1920, 800, ""H. W. Smyth 1920""], [""33620"", ""grammar"", 1900, 242, ""William W. Goodwin 1900""], [""438935"", ""phonology_or_text"", 1888, 276, ""N. V. Fardy 1888""]]}",39.8155,language,21.9129,Eurasia,,Ancient Greek,"('Aeolic [aeol1234]':1,'Arcadocypriot [arca1234]':1,'Attic [atti1240]':1,'Doric [dori1248]':1,'Ionic [ioni1244]':1,'Northwestern Ancient Greek [nort3269]':1)'Ancient Greek [anci1242][grc]-l-':1",9341
False,Spoken L1 Language,4,0,0,,398,13037,hbo,anci1244,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/hbo"", ""label"": null}, {""url"": ""http://crubadan.org/languages/hbo-x-consonants"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Biblical_Hebrew"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q1982248"", ""label"": null}], ""meds"": [[""573148"", ""long_grammar"", 1996, 824, ""Paul Jo\u00fcon and Muraoka, Takamitsu 1996""], [""102218"", ""long_grammar"", 1990, 779, ""Waltke, Bruce K. and O'Connor, M. 1990""], [""64018"", ""long_grammar"", 1910, 632, ""na 1910""], [""48027"", ""grammar"", 1828, 274, ""W. Gesenius 1828""], [""583491"", ""grammar_sketch"", 1525, 400, ""Elijah Levita and Sebastian M\u00fcnster and Johann Froben 1525""], [""584962"", ""phonology_or_text"", 1506, 620, ""Johannes Reuchlin 1506""]]}",31.7761,language,35.1725,Eurasia,,Ancient Hebrew,"('Ammonite [ammo1234][qgg]':1,'Biblical Hebrew [bibl1238]':1,'Edomite [edom1234][xdm]':1,'Moabite [moab1234][obm]':1)'Ancient Hebrew [anci1244][hbo]-l-':1",15638
